location,tweet
Lincoln,"Working From Home (WFH) 🏘️

It isn't as easy as it seems!

Looking for inspiration on how to stay productive?

Put… https://t.co/2nVJ7HHeHD"
"Lincoln, NE","Working from home makes my commute 20x easier, but please take it slow this morning if you do have to hit the roads! https://t.co/TmrNz9SH78"
"Lincoln, Nebraska",A major plus to working from home. https://t.co/P3j39aSVRU
"Lincoln, NE",The offices of many of downtown's largest employers are virtually empty. That has had ripple effects on other downt… https://t.co/E2Zom7dTQc
"Lincoln, NE","Working from home may be lowering your step count right now, but we have a solution—our workstation treadmills let… https://t.co/o4Fq5ZXwGs"
"Lincoln, Nebraska",One good thing coming out of working from home. 🥶 https://t.co/wbNni0uPFx
"Lincoln, Nebraska",https://t.co/inuF0VuuxY while working from home with Kris Bryant the #goldenretriever. https://t.co/DckRcXSKxf https://t.co/lZYrgbtgt4
"Lincoln, NE",started working from home today! so here’s photographic evidence of my amazing job at @NETNewsNebraska https://t.co/FuV4sIRcnY
"Lincoln, NE","@lenapringle_ One of my favorite things about working from home is I get to control the thermostat (and slippers all day, hello)"
"Lincoln, NE",@bumpelbump @MTRichards400 @JoeBiden 70 days of inaction depleted stock pile of PPE because he sold it to China and… https://t.co/KuxU8fX35u
Lincoln,@iistalrii only with adequate ppe
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 17,194
-Hand sanitizer: 366 gallons 
-N95 masks: 102,8… https://t.co/D78Xf6W6JR"
"Lincoln, Nebraska",(1/2) @NEDept_AdmSrvs’ Materiel-Purchasing team and @NEDHHS continue to distribute vital PPE across the State to en… https://t.co/iCWfPlSy3a
"Lincoln, NE",@LauraHalm1011 @1011_News Who needs PPE? The White House just announced this as one the administration's science an… https://t.co/WtzK0eLir1
"Lincoln, NE","Thousands of nursing homes still don't have enough gloves, N95 masks, gowns and other personal protective equipment… https://t.co/kZiTrsXWhK"
"Lincoln, NE",@benmarine5 @Cleavon_MD @realDonaldTrump 70 days of inaction depleted stock pile of PPE because he sold it to China… https://t.co/6qdnoOqQkK
"Lincoln, Nebraska",Check out Director @jasonjacksonNE share how DAS’ Materiel-Purchasing team was able to create a network to distribu… https://t.co/tJOmTo4xO4
Lincoln,I've signed the petition calling for @RishiSunak @BorisJohnson to keep face masks and other PPE free of VAT. Will y… https://t.co/ktWPqASzP2
"Lincoln, NE",@EugJHawk @realDonaldTrump He down played this virus from the beginning he sold off are PPE to China and didn’t rep… https://t.co/h9wP1sVyqS
"Lincoln, Nebraska",The State Purchasing Bureau purchased $65M worth of Personal Protective Equipment (PPE) on behalf of over 1500 enti… https://t.co/EqelYUWAGc
"Lincoln, NE",Our printer solutions can include office supplies like paper and personal protection equipment — all delivered safe… https://t.co/RL4Fl93LaZ
"Lincoln, NE",Coparenting with a frontline worker and watching her stress level rise because she is under protected everyday.  No… https://t.co/xkR2vM2OYS
Lincoln,But wont the NHS only have so much to spend on PPE??.The Gov. collect the VAT so it looks like a hidden cut to the… https://t.co/8WkfyqGoDt
Lincoln,"Have I got this right, do the Gov. pay for the PPE? and collect the tax. Where is the logic in doing this??😏😏🇪🇺🇬🇧🇪🇺… https://t.co/YxvHkfFvpW"
Lincoln,@TwopTwips Tories. Consider keeping everyone happy by funding free school meals over holidays AND siphoning off bil… https://t.co/1YcHjEmMbb
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 6,700
-Hand sanitizer: 181 gallons 
-N95 masks: 51,581… https://t.co/ZK9JlaxouW"
"Lincoln, Nebraska","(1/2) DAS’ Materiel Purchasing team, partnering with the @NEDHHS, continues to distribute PPE across the state to l… https://t.co/K2IgHfArDv"
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 17,194
-Hand sanitizer: 366 gallons 
-N95 masks: 102,8… https://t.co/D78Xf6W6JR"
"Lincoln, NE","Thousands of nursing homes still don't have enough gloves, N95 masks, gowns and other personal protective equipment… https://t.co/kZiTrsXWhK"
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 6,700
-Hand sanitizer: 181 gallons 
-N95 masks: 51,581… https://t.co/ZK9JlaxouW"
"Lincoln, NE",We’re fucking doomed. These people are certifiable. It’s death cult. #COVIDIOTS #Cult45 #VoteThemAllOut https://t.co/nJPzOwi8ke
Lincoln NE,@reccamill He then left his COVIDIOTS to get hypothermia... great guy
"Lincoln, America","@HuskerExtraSip @937JakeSorensen ""Why shouldn't Nebraska play a non-con game this weekend?"" #COVID19 you dumbasses!… https://t.co/ZWGMTwkTiQ"
"Lincoln, America",@mediocre_ace @HuskerExtraSip @937JakeSorensen @HuskerFBNation @UWBadgers @937JakeSorensen is just as big a redneck… https://t.co/K1KLEIRra3
"Lincoln, America",@HuskerExtraSip @937JakeSorensen Just a reminder: You two downplayed the pandemic from the beginning. You said Amer… https://t.co/eB43HZ7eWS
Lincoln Nebraska,@LnkRecall @1011_News When pigs fly. #COVIDIOTS
"Lincoln, America",@RepMarkMeadows Nice memorable quote. You’ll go down in history as one of the biggest butt-kissing #COVIDIOTS ever! FU!
"Lincoln, NE","⁦@GovRicketts⁩ should be ashamed that #Nebraska in this position.
#COVIDIOTS 
⁦@NEGOP⁩ 
⁦@NebraskaDems⁩ https://t.co/lP6zUGVoKa"
"Lincoln, NE",@HuskerExtraSip The Big Ten leaders are listening to the wrong scientists. Only 2 ways virus thing gets better. It… https://t.co/IOKF6n5BU2
"Lincoln, NE",@Argus_Joe Herd immunity doesn’t exist. It’s called getting sick again.
"Lincoln, NE",@slthomps12 @NebraskaSower @CrockettLibby @thartman2u @DrHowardLiu @UNMC_DrKhan @UNMCCOPH @UNMC_ID @CDHD_NE_GOV… https://t.co/sp72VI7M9o
"Lincoln, NE","@DoubleNpc @JournalStarNews One kills about 4 million (""herd immunity""), one doesn't. I think the choice is clear n… https://t.co/nU736h5z8M"
Lincoln,"@dave__uu @Cominagetcha @talkRADIO @JuliaHB1 Yes, completely see given autumn patterns that herd immunity in areas… https://t.co/ttsiaB3pJO"
"Lincoln, NE",I’m old enough to remember when “herd immunity” meant 80%+ of the population was vaccinated against an illness to p… https://t.co/aZiyDJfFzc
"Lincoln, NE",@swmckewonOWH Trump is pursuing herd immunity so unless there’s a vaccine you’ll be writing these kinds of stories for awhile.
"Lincoln, NE","@goodeonefam @BrooklynsOWN1_ @lannes_mary @goaliemumm @CNN That's not how any of that works, because the only way t… https://t.co/k3K7CqqeNz"
"Lincoln, America",@leebeeballer Herd immunity strategy to thin-out the herd.
"Lincoln, Nebraska",@TheRickWilson Pre-meditated herd immunity?
"Lincoln, NE",@AspectsAngles @maddow We should be thanking them for bringing us that much closer to herd immunity.
Lincoln,"@ArthurSchopenh7 @theblogmire Respectfully, not sure I follow your logic. If Sweden don’t follow suit then isn’t th… https://t.co/giZ10A1NUK"
"Lincoln, NE","In case it isn't clear: The antibodies fall after infection thus, the herd immunity theory is becoming less and les… https://t.co/uK75cxzPsO"
Lincoln,"@bbcquestiontime #bbcqt Joseph Stieglitz is right to remind us of the disastrous start we made in March, when herd… https://t.co/ZuE4oJcgwc"
"Lincoln, NE","TODAY'S DISCUSSION WITH DR. BOB RAUNER Debunking the ""Great Barrington Declaration"" espousing unproven herd immunit… https://t.co/XeuPoGyArC"
Land of Lincoln,"@VanCougat @19Dumptrump Herd Immunity is their strategy. And they don't want to be honest about it.

It's also a pe… https://t.co/LsyE5dUxP3"
Lincoln,@cosmic_rising @ollysmithtravel @ollyw1ll @BBCLookNorth But isn’t this (very interesting) information an example of… https://t.co/V6zlxXfSoG
Land of Lincoln,"@gtconway3d @EstelCooper If you have cancer, and you catch covid and die of covid pneumonia...you actually died of… https://t.co/P2hR5C0ETJ"
"Lincoln, NE",@CNN And the majority of those deaths were due to Pneumonia caused by wearing masks.
"Lincoln, NE","@xg8mT9gmjs8QUXN @BillSchammert @KABETTS1 According to Nebraska's DHHS website, 393 people died in 2017, the most r… https://t.co/30UoIAWLZs"
"Lincoln, NE",Nebraska ranks in the top half of states for flu and pneumonia deaths. See the stats here: https://t.co/5w4hhNM627
"Lincoln, NE",@agscoutdennis Here is the summary of the paper she “quoted” more like paraphrased horribly.  And yes it talks  abo… https://t.co/ypBAwWdS0K
"Lincoln, NE","Come for the racism, stay with the Covid and Pneumonia https://t.co/1HC7nhsSYe"
Lincoln Nebraska USA,"Update from CDC
Of the 220,000 deaths reported as due to COVID, the actual cause was:
88,208 - pneumonia &amp; influenz… https://t.co/EAloQTRKKX"
Lincoln,@kfpeters @firegoodell3 We're going to have the biggest boat parades you've ever seen this week. Big boats like the… https://t.co/ORizkYTguR
"Lincoln, Nebraska",Happy Halloween with WAFFLES from @wafflemanbill for breakfast!!! So fun catching up with Steve Pearson too.… https://t.co/mhHUV78KPw
"Lincoln, Nebraska",Liem warming up in her brand new @lse.shirettes letter jacket for the High School Football Playoffs: LSE vs. Columb… https://t.co/RfFh8rJfCI
"Lincoln, Nebraska",COVID-19 Test Results: NEGATIVE!!! Thank you for randomly selecting me for the @unlincoln Mitigation Testing. #UNL… https://t.co/N04v9JaR2x
"Lincoln, Nebraska",People don’t want to listen to health experts. Some want to follow the thoughts of people who should know better bu… https://t.co/0sTSbp3gGp
"Lincoln, NE",Wear a mask to help protect our elders. I’m CNA and wearing a mask is so important so I don’t speak anything to my… https://t.co/Ir8DQQ7jUc
"Lincoln, Nebraska",Enjoyed lunch from @chipotle with Talley in my @upcnebraska office. #ricebowl #carneasada #chipsandguacamole… https://t.co/Aa8vlBPHXG
"Lincoln, NE","Benefits to wearing a mask, it helps you stay warm when it’s fucking cold outside! #WearAMask https://t.co/bos7DVMvhw"
"Lincoln, NE",So ready for wrestling. Make COVID stop. Wear your mask. #ilovewrestling❤ #wearamask #weareinthistogether @ Lincoln… https://t.co/08YgIepBWa
"Lincoln, Nebraska",Adult Tap &amp; Adult Ballet dressed up for @piccolidancetheatre Halloween Costume Week. #socialdistancing #covid_19… https://t.co/JVOnNPRSDR
"Lincoln, NE","Shoutout to my face mask for keeping me cozy on this windy, 37° day #WearAMask #maskup"
"Lincoln, NE","Hey, look, #Nebraska. 
#WearAMask  https://t.co/2aONccLfiR"
"Lincoln, NE","@GitRDoneLarry @Bbeck30 @Sean_Callahan @Husker_Nick Ego, yeah. If people can’t wear a mask for 20 seconds to walk t… https://t.co/OT5KJgn4I2"
"Lincoln, NE",@bumpelbump @MTRichards400 @JoeBiden 70 days of inaction depleted stock pile of PPE because he sold it to China and… https://t.co/KuxU8fX35u
"Lincoln, NE",@GitRDoneLarry @Bbeck30 @Sean_Callahan @Husker_Nick If you grab it by the ear loops it’s not contaminated. But I se… https://t.co/4Feg9L1iH4
Lincoln,@winstano @SammyImp @AKA_DanThompson I wear a mask 😷 not convinced of the science or data behind them if they make… https://t.co/QmLXZ6dyl4
"Lincoln, NE",@GitRDoneLarry @Bbeck30 @Sean_Callahan @Husker_Nick Agree to disagree I suppose. Youre able to sit at a table with… https://t.co/u7KkttaVZV
"Lincoln, NE",How tf am I gonna wear a beard and wig all day at work with a mask on
"Lincoln, Nebraska",H🎃PPY HALLOWEEN! Make it a scream &amp; don’t forget the rules (wear a mask and wash your hands) https://t.co/uki9chktpo
University of Nebraska-Lincoln,"Halloween isn't a reason to take a break from ignoring recommended health guidelines. Be sure to wear a mask, avoid… https://t.co/VpA8DxZlrY"
"Lincoln, NE",@Sw33tss @willowscrow @Kaby_bby @feyre61612269 @NikkiMcR @KimKardashian Most rich jobs don't actually take any work… https://t.co/SbU3lRPuFB
"Lincoln, NE",@Adam_Morfeld Agreed. @MayorLeirion and the rest of the members have done a pretty good job with everything that ha… https://t.co/lxKCNPywS8
"Lincoln, NE",@realDonaldTrump The number of virus cases could triple by January don’t listen to this idiot wear a mask please I implore you
"Lincoln, NE",@JournalStarNews Masks help keep schools and businesses open. Be pro-business and wear a mask. 😷
"Lincoln, Nebraska","@BryantBone For what it's worth, Market to Market was well run and seemed safe enough. Granted, the density of both… https://t.co/TuXyST2kNn"
"Lincoln, NE",Wear a mask to help protect our elders. I’m CNA and wearing a mask is so important so I don’t speak anything to my… https://t.co/Ir8DQQ7jUc
"Lincoln, NE","TONIGHT's the night! Wear your mask, download your event pass, and show up in your costume for a chance to win a TV… https://t.co/OUs5f8svF2"
"Lincoln, Nebraska","❤️😷 ❤️

To share why you wear a mask, visit https://t.co/9hREQdOFn9. https://t.co/VJEh4vxHuD"
"Land of Lincoln, USA","@AnnieFo01479190 One does not visit a hospital because they are well, they visit a hospital because they are sick;… https://t.co/DH0kA5Sr5R"
"Lincoln, NE",How can you even blame Wisconsin for what happened. If you don’t wear a mask guess what happened to the virus sprea… https://t.co/NHrjyZo9rA
"Land of Lincoln, USA","I’m sorry, I’ve seen the figures and the numbers,
and this pandemic is #FakeNews.

If you’d like to wear a mask, th… https://t.co/N4dabMVSv2"
"Lincoln, NE",@RexChapman The whole I have a medical condition so I can’t wear a mask is absolute bullshit
